LOWER_JUBA_SOMALIA | Lower Juba, Somalia | 105959180
GAUTENG_SOUTH_AFRICA | Gauteng, South Africa | 101750971
PRETORIA_GAUTENG_SOUTH_AFRICA | Pretoria, Gauteng, South Africa | 105139131
DURBAN_KWAZULU_NATAL_SOUTH_AFRICA | Durban, KwaZulu-Natal, South Africa | 104496247
EASTERN_CAPE_SOUTH_AFRICA | Eastern Cape, South Africa | 103108457
BRAKPAN_GAUTENG_SOUTH_AFRICA | Brakpan, Gauteng, South Africa | 106129717
MPUMALANGA_SOUTH_AFRICA | Mpumalanga, South Africa | 101087917
LIMPOPO_SOUTH_AFRICA | Limpopo, South Africa | 103513560
FREE_STATE_SOUTH_AFRICA | Free State, South Africa | 101431795
NORTH_WEST_SOUTH_AFRICA | North-West, South Africa | 104622178
PORT_ELIZABETH_EASTERN_CAPE_SOUTH_AFRICA | Port Elizabeth, Eastern Cape, South Africa | 101492794
EAST_LONDON_SOUTH_AFRICA_METROPOLITAN_AREA | East London, South Africa Metropolitan Area | 90010096
MOGALE_CITY_GAUTENG_SOUTH_AFRICA | Mogale City, Gauteng, South Africa | 106180374
BLOEMFONTEIN_FREE_STATE_SOUTH_AFRICA | Bloemfontein, Free State, South Africa | 100863474
POLOKWANE_LIMPOPO_SOUTH_AFRICA | Polokwane, Limpopo, South Africa | 104252989
EAST_LONDON_EASTERN_CAPE_SOUTH_AFRICA | East London, Eastern Cape, South Africa | 105532379
NORTHERN_CAPE_SOUTH_AFRICA | Northern Cape, South Africa | 106729630
SEOUL_SOUTH_KOREA | Seoul, South Korea | 103588929
GYEONGGI_SOUTH_KOREA | Gyeonggi, South Korea | 106289263
SOUTH_GYEONGSANG_SOUTH_KOREA | South Gyeongsang, South Korea | 103562823
SOUTH_CHUNGCHEONG_SOUTH_KOREA | South Chungcheong, South Korea | 101498573
INCHEON_SOUTH_KOREA | Incheon, South Korea | 106997361
BUSAN_SOUTH_KOREA | Busan, South Korea | 100106396
SOUTH_JEOLLA_SOUTH_KOREA | South Jeolla, South Korea | 101049946
DAEJEON_SOUTH_KOREA | Daejeon, South Korea | 103341808
DAEGU_SOUTH_KOREA | Daegu, South Korea | 106091189
GWANGJU_SOUTH_KOREA | Gwangju, South Korea | 100137044
ULSAN_SOUTH_KOREA | Ulsan, South Korea | 101630214
GANGWON_SOUTH_KOREA | Gangwon, South Korea | 101137909
JEJU_SOUTH_KOREA | Jeju, South Korea | 106899808
NAM_DISTRICT_ULSAN_SOUTH_KOREA | Nam District, Ulsan, South Korea | 103983389
SEJONG_CITY_SOUTH_KOREA | Sejong City, South Korea | 102546131
DONG_DISTRICT_ULSAN_SOUTH_KOREA | Dong District, Ulsan, South Korea | 102257409
SOUTH_SUDAN | South Sudan | 103622308
CENTRAL_EQUATORIA_SOUTH_SUDAN | Central Equatoria, South Sudan | 100537824
SOUTH_DARFUR_STATE_SUDAN | South Darfur State, Sudan | 104865503
JONGLEI_SOUTH_SUDAN | Jonglei, South Sudan | 107328206
UPPER_NILE_SOUTH_SUDAN | Upper Nile, South Sudan | 100788952
SOUTH_KORDOFAN_STATE_SUDAN | South Kordofan State, Sudan | 104542698
EASTERN_EQUATORIA_SOUTH_SUDAN | Eastern Equatoria, South Sudan | 107690170
TORIT_EASTERN_EQUATORIA_SOUTH_SUDAN | Torit, Eastern Equatoria, South Sudan | 100284226
UNITY_SOUTH_SUDAN | Unity, South Sudan | 107412035
HEIBAN_SOUTH_KORDOFAN_STATE_SUDAN | Heiban, South Kordofan State, Sudan | 118643811
JAMAM_TOWN_UPPER_NILE_SOUTH_SUDAN | jamam town, Upper Nile, South Sudan | 118281621
NORTHERN_BAHR_EL_GHAZAL_SOUTH_SUDAN | Northern Bahr el Ghazal, South Sudan | 106556010
WESTERN_BAHR_EL_GHAZAL_SOUTH_SUDAN | Western Bahr el Ghazal, South Sudan | 107970812
WARRAP_SOUTH_SUDAN | Warrap, South Sudan | 100163465
LAKES_SOUTH_SUDAN | Lakes, South Sudan | 103652880
WESTERN_EQUATORIA_SOUTH_SUDAN | Western Equatoria, South Sudan | 107840676
OLEAL_UPPER_NILE_SOUTH_SUDAN | Oleal, Upper Nile, South Sudan | 118474536
NYANGWATH_JONGLEI_SOUTH_SUDAN | Nyangwath, Jonglei, South Sudan | 118454493
PAIYAK_UNITY_SOUTH_SUDAN | Paiyak, Unity, South Sudan | 118355032
BARCELONA_CATALONIA_SPAIN | Barcelona, Catalonia, Spain | 105088894
GALICIA_SPAIN | Galicia, Spain | 103189018
BASQUE_COUNTRY_SPAIN | Basque Country, Spain | 104405604
CASTILLA_AND_LEON_SPAIN | Castilla and Leon, Spain | 104802667
CASTILE_LA_MANCHA_SPAIN | Castile-La Mancha, Spain | 100096545
VALENCIA_VALENCIAN_COMMUNITY_SPAIN | Valencia, Valencian Community, Spain | 105512687
REGION_DE_MURCIA_SPAIN | Regi�n de Murcia, Spain | 106901295
SEVILLE_ANDALUSIA_SPAIN | Seville, Andalusia, Spain | 104893466
ARAGON_SPAIN | Aragon, Spain | 102312719
BALEARIC_ISLANDS_SPAIN | Balearic Islands, Spain | 101388828
MALAGA_ANDALUSIA_SPAIN | M�laga, Andalusia, Spain | 104401670
EXTREMADURA_SPAIN | Extremadura, Spain | 102727695
WESTERN_PROVINCE_SRI_LANKA | Western Province, Sri Lanka | 103593886
COLOMBO_WESTERN_PROVINCE_SRI_LANKA | Colombo, Western Province, Sri Lanka | 105665594
CENTRAL_PROVINCE_SRI_LANKA | Central Province, Sri Lanka | 100681154
NORTH_WESTERN_PROVINCE_SRI_LANKA | North Western Province, Sri Lanka | 101039996
SOUTHERN_PROVINCE_SRI_LANKA | Southern Province, Sri Lanka | 103541540
KURUNEGALA_MC_LIMIT_NORTH_WESTERN_PROVINCE_SRI_LANKA | Kurunegala M.C. Limit, North Western Province, Sri Lanka | 117091671
SABARAGAMUWA_PROVINCE_SRI_LANKA | Sabaragamuwa Province, Sri Lanka | 104156592
GALLE_SOUTHERN_PROVINCE_SRI_LANKA | Galle, Southern Province, Sri Lanka | 106193363
EASTERN_PROVINCE_SRI_LANKA | Eastern Province, Sri Lanka | 103143217
NORTH_CENTRAL_PROVINCE_SRI_LANKA | North Central Province, Sri Lanka | 106351815
NORTHERN_PROVINCE_SRI_LANKA | Northern Province, Sri Lanka | 103082007
MATARA_SOUTHERN_PROVINCE_SRI_LANKA | Matara, Southern Province, Sri Lanka | 102432508
UVA_PROVINCE_SRI_LANKA | Uva Province, Sri Lanka | 104997724
RANGEGAMA_SABARAGAMUWA_PROVINCE_SRI_LANKA | Rangegama, Sabaragamuwa Province, Sri Lanka | 117116266
THIRUNAVATKULAM_NORTHERN_PROVINCE_SRI_LANKA | Thirunavatkulam, Northern Province, Sri Lanka | 116979640
SUDAN | Sudan | 106740205
KHARTOUM_KHARTOUM_STATE_SUDAN | Khartoum, Khartoum State, Sudan | 103137535
KHARTOUM_STATE_SUDAN | Khartoum State, Sudan | 100888518
SUDAN_TEXAS_UNITED_STATES | Sudan, Texas, United States | 106199845
PORT_SUDAN_RED_SEA_STATE_SUDAN | Port Sudan, Red Sea State, Sudan | 102747831
KASSALA_KASSALA_SUDAN | Kassala, Kassala, Sudan | 102974135
AL_QADARIF_GEDARIF_STATE_SUDAN | Al Qadarif, Gedarif State, Sudan | 118415810
AD_DAMAZIN_BLUE_NILE_STATE_SUDAN | AD Damazin, Blue Nile State, Sudan | 102690618
SENNAR_SENNAR_STATE_SUDAN | Sennar, Sennar State, Sudan | 104985114
ATBARAH_RIVER_NILE_SUDAN | Atbarah, River Nile, Sudan | 101908226
GEZIRA_STATE_SUDAN | Gezira State, Sudan | 104504060
SINGA_SENNAR_STATE_SUDAN | Singa, Sennar State, Sudan | 100144081
SHENDI_RIVER_NILE_SUDAN | Shendi, River Nile, Sudan | 100840168
SINKAT_DISTRICT_RED_SEA_STATE_SUDAN | Sinkat District, Red Sea State, Sudan | 105310888
AL_GASH_KASSALA_SUDAN | Al Gash, Kassala, Sudan | 102851298
GEDARIF_STATE_SUDAN | Gedarif State, Sudan | 100264887
KASSALA_SUDAN | Kassala, Sudan | 100101177
SURINAME | Suriname | 105530931
PARAMARIBO_SURINAME | Paramaribo, Suriname | 100227114
PARAMARIBO_PARAMARIBO_SURINAME | Paramaribo, Paramaribo, Suriname | 103177493
WANICA_SURINAME | Wanica, Suriname | 106529626
NICKERIE_SURINAME | Nickerie, Suriname | 102103209
NIEUW_NICKERIE_NICKERIE_SURINAME | Nieuw Nickerie, Nickerie, Suriname | 102262123
COMMEWIJNE_SURINAME | Commewijne, Suriname | 101050062
LELYDORP_WANICA_SURINAME | Lelydorp, Wanica, Suriname | 105499817
SARAMACCA_SURINAME | Saramacca, Suriname | 105207478
GRONINGEN_SARAMACCA_SURINAME | Groningen, Saramacca, Suriname | 103981962
MOENGO_MAROWIJNE_SURINAME | Moengo, Marowijne, Suriname | 101872406
PARA_SURINAME | Para, Suriname | 106081398
MAROWIJNE_SURINAME | Marowijne, Suriname | 102587404
BROKOPONDO_SURINAME | Brokopondo, Suriname | 105405534
ALBINA_MAROWIJNE_SURINAME | Albina, Marowijne, Suriname | 104466033
SIPALIWINI_SURINAME | Sipaliwini, Suriname | 100218991
CORONIE_SURINAME | Coronie, Suriname | 107150831
NIEUW_AMSTERDAM_COMMEWIJNE_SURINAME | Nieuw-Amsterdam, Commewijne, Suriname | 106468760
WAGENINGEN_NICKERIE_SURINAME | Wageningen, Nickerie, Suriname | 106101138
BROWNSWEG_BROKOPONDO_SURINAME | Brownsweg, Brokopondo, Suriname | 103313237
STOCKHOLM_COUNTY_SWEDEN | Stockholm County, Sweden | 104853962
STOCKHOLM_STOCKHOLM_COUNTY_SWEDEN | Stockholm, Stockholm County, Sweden | 100907646
SKANE_COUNTY_SWEDEN | Sk�ne County, Sweden | 105309778
GOTHENBURG_VASTRA_GOTALAND_COUNTY_SWEDEN | Gothenburg, Vastra Gotaland County, Sweden | 104114836
MALMO_SKANE_COUNTY_SWEDEN | Malm�, Sk�ne County, Sweden | 101759788
OSTERGOTLAND_COUNTY_SWEDEN | Ostergotland County, Sweden | 102499280
UPPSALA_COUNTY_SWEDEN | Uppsala County, Sweden | 101362627
JONKOPING_COUNTY_SWEDEN | Jonkoping County, Sweden | 107035449
HALLAND_COUNTY_SWEDEN | Halland County, Sweden | 106200594
UPPSALA_UPPSALA_COUNTY_SWEDEN | Uppsala, Uppsala County, Sweden | 100584176
VASTMANLAND_COUNTY_SWEDEN | Vastmanland County, Sweden | 103975869
OREBRO_COUNTY_SWEDEN | Orebro County, Sweden | 101157934
SODERMANLAND_COUNTY_SWEDEN | Sodermanland County, Sweden | 107132688
GAVLEBORG_COUNTY_SWEDEN | Gavleborg County, Sweden | 105915884
LINKOPING_OSTERGOTLAND_COUNTY_SWEDEN | Link�ping, Ostergotland County, Sweden | 103790755
VASTERBOTTEN_SWEDEN | V�sterbotten, Sweden | 105077040
VARMLAND_COUNTY_SWEDEN | Varmland County, Sweden | 105485089
DALARNA_COUNTY_SWEDEN | Dalarna County, Sweden | 104366679
ZURICH_ZURICH_SWITZERLAND | Zurich, Zurich, Switzerland | 107814425
GENEVA_SWITZERLAND | Geneva, Switzerland | 104406358
AARGAU_SWITZERLAND | Aargau, Switzerland | 105170495
GENEVA_GENEVA_SWITZERLAND | Geneva, Geneva, Switzerland | 106633403
LUCERNE_SWITZERLAND | Lucerne, Switzerland | 106177718
ST_GALLEN_SWITZERLAND | St Gallen, Switzerland | 101506566
LAUSANNE_VAUD_SWITZERLAND | Lausanne, Vaud, Switzerland | 108025228
TICINO_SWITZERLAND | Ticino, Switzerland | 104623329
BASEL_SWITZERLAND | Basel, Switzerland | 100100349
FRIBOURG_SWITZERLAND | Fribourg, Switzerland | 103351531
BASEL_BASEL_SWITZERLAND | Basel, Basel, Switzerland | 106895337
VALAIS_SWITZERLAND | Valais, Switzerland | 100906175
BASEL_COUNTRY_SWITZERLAND | Basel-Country, Switzerland | 107117530
SOLOTHURN_SWITZERLAND | Solothurn, Switzerland | 104068427
NEUCHATEL_SWITZERLAND | Neuch�tel, Switzerland | 102056024
SYRIA | Syria | 106714035
DAMASCUS_DAMASCUS_GOVERNORATE_SYRIA | Damascus, Damascus Governorate, Syria | 104257321
ALEPPO_ALEPPO_GOVERNORATE_SYRIA | Aleppo, Aleppo Governorate, Syria | 100253810
SYRIA_VIRGINIA_UNITED_STATES | Syria, Virginia, United States | 100937688
LATAKIA_GOVERNORATE_SYRIA | Latakia Governorate, Syria | 103876023
LATAKIA_LATAKIA_GOVERNORATE_SYRIA | Latakia, Latakia Governorate, Syria | 100325942
HAMA_HAMA_GOVERNORATE_SYRIA | Hama, Hama Governorate, Syria | 103062286
TARTUS_GOVERNORATE_SYRIA | Tartus Governorate, Syria | 104732516
DEIR_EZ_ZOR_DEIR_EZZOR_GOVERNORATE_SYRIA | Deir Ez Zor, Deir Ezzor Governorate, Syria | 100038204
AS_SUWAYDA_AS_SUWAYDA_GOVERNORATE_SYRIA | As Suwayda, As-Suwayda Governorate, Syria | 105187327
IDLIB_GOVERNORATE_SYRIA | Idlib Governorate, Syria | 106704075
QAMISHLI_AL_HASAKA_GOVERNORATE_SYRIA | Qamishli, Al-Hasaka Governorate, Syria | 101949950
IDLIB_IDLIB_GOVERNORATE_SYRIA | Idlib, Idlib Governorate, Syria | 106257740
AS_SUWAYDA_GOVERNORATE_SYRIA | As-Suwayda Governorate, Syria | 101280244
DAMASCUS_GOVERNORATE_SYRIA | Damascus Governorate, Syria | 100065873
HAMA_GOVERNORATE_SYRIA | Hama Governorate, Syria | 102074599
DUMA_RIF_DIMASHQ_GOVERNORATE_SYRIA | Duma, Rif Dimashq Governorate, Syria | 106385594
ALEPPO_GOVERNORATE_SYRIA | Aleppo Governorate, Syria | 111625298
DARAA_GOVERNORATE_SYRIA | Daraa Governorate, Syria | 106054330
HOMS_GOVERNORATE_SYRIA | Homs Governorate, Syria | 103352182
TAJIKISTAN | Tajikistan | 105925962
DUSHANBE_DUSHANBE_TAJIKISTAN | Dushanbe, Dushanbe, Tajikistan | 105531604
KHUJAND_SUGHD_REGION_TAJIKISTAN | Khujand, Sughd Region, Tajikistan | 107893825
SUGHD_REGION_TAJIKISTAN | Sughd Region, Tajikistan | 112362190
KULOB_KHATLON_REGION_TAJIKISTAN | Kulob, Khatlon Region, Tajikistan | 104310378
SARI_KHOSOR_SHAHIDON_KHATLON_REGION_TAJIKISTAN | Sari Khosor - Shahidon, Khatlon Region, Tajikistan | 118631599
BOKHTAR_KHATLON_REGION_TAJIKISTAN | Bokhtar, Khatlon Region, Tajikistan | 114127600
ISFARA_SUGHD_REGION_TAJIKISTAN | Isfara, Sughd Region, Tajikistan | 105078598
VAHDAT_DISTRICTS_OF_REPUBLICAN_SUBORDINATION_TAJIKISTAN | Vahdat, Districts of Republican Subordination, Tajikistan | 101677308
DISTRICTS_OF_REPUBLICAN_SUBORDINATION_TAJIKISTAN | Districts of Republican Subordination, Tajikistan | 108199079
KHATLON_REGION_TAJIKISTAN | Khatlon Region, Tajikistan | 110246369
SHAHRISTON_SUGHD_REGION_TAJIKISTAN | Shahriston, Sughd Region, Tajikistan | 106334645
GORNO_BADAKHSHAN_AUTONOMOUS_REGION_TAJIKISTAN | Gorno-Badakhshan Autonomous Region, Tajikistan | 108504517
NAU_SUGHD_REGION_TAJIKISTAN | Nau, Sughd Region, Tajikistan | 104181296
CHORKU_SUGHD_REGION_TAJIKISTAN | Chorku, Sughd Region, Tajikistan | 105343374
DASHTI_JUM_JAMOAT_KHATLON_REGION_TAJIKISTAN | Dashti-Jum Jamoat, Khatlon Region, Tajikistan | 104646084
SHURO_OBOD_JAMOAT_KHATLON_REGION_TAJIKISTAN | Shuro-obod Jamoat, Khatlon Region, Tajikistan | 101631217
KUSHTEGIRMON_SUGHD_REGION_TAJIKISTAN | Kushtegirmon, Sughd Region, Tajikistan | 118531591
SAYOD_KHATLON_REGION_TAJIKISTAN | Sayod, Khatlon Region, Tajikistan | 114748656
DAR_ES_SALAAM_TANZANIA | Dar es Salaam, Tanzania | 100811890
MUHWEZA_KAGERA_TANZANIA | Muhweza, Kagera, Tanzania | 118494838
ZANZIBAR_CITY_ZANZIBAR_URBAN_WEST_TANZANIA | Zanzibar City, Zanzibar Urban/West, Tanzania | 105298605
ARUSHA_TANZANIA | Arusha, Tanzania | 102702728
MWANZA_REGION_TANZANIA | Mwanza Region, Tanzania | 102017446
ZANZIBAR_URBAN_WEST_TANZANIA | Zanzibar Urban/West, Tanzania | 104530898
DODOMA_REGION_TANZANIA | Dodoma Region, Tanzania | 104157603
MWANZA_MWANZA_REGION_TANZANIA | Mwanza, Mwanza Region, Tanzania | 102929572
TANGA_TANGA_REGION_TANZANIA | Tanga, Tanga Region, Tanzania | 107001604
KILIMANJARO_TANZANIA | Kilimanjaro, Tanzania | 105749227
MBEYA_REGION_TANZANIA | Mbeya Region, Tanzania | 102757214
MOROGORO_REGION_TANZANIA | Morogoro Region, Tanzania | 105718577
TANGA_REGION_TANZANIA | Tanga Region, Tanzania | 105182629
MOSHI_KILIMANJARO_TANZANIA | Moshi, Kilimanjaro, Tanzania | 100529115
MANYARA_REGION_TANZANIA | Manyara Region, Tanzania | 105032323
BABATI_MANYARA_REGION_TANZANIA | Babati, Manyara Region, Tanzania | 106518611
MBEYA_MBEYA_REGION_TANZANIA | Mbeya, Mbeya Region, Tanzania | 102701973
MOROGORO_MOROGORO_REGION_TANZANIA | Morogoro, Morogoro Region, Tanzania | 101104576
IRINGA_REGION_TANZANIA | Iringa Region, Tanzania | 104039345
CHON_BURI_THAILAND | Chon Buri, Thailand | 105835360
NONTHABURI_THAILAND | Nonthaburi, Thailand | 100978372
CHIANG_MAI_THAILAND | Chiang Mai, Thailand | 104433846
SAMUT_PRAKAN_THAILAND | Samut Prakan, Thailand | 100015240
PATHUM_THANI_THAILAND | Pathum Thani, Thailand | 104269450
CHIANG_MAI_CHIANG_MAI_THAILAND | Chiang Mai, Chiang Mai, Thailand | 107085722
PHUKET_THAILAND | Phuket, Thailand | 102765377
NAKHON_RATCHASIMA_THAILAND | Nakhon Ratchasima, Thailand | 104834191
BANG_LAMUNG_CHON_BURI_THAILAND | Bang Lamung, Chon Buri, Thailand | 100260913
KHON_KAEN_THAILAND | Khon Kaen, Thailand | 103576970
SONGKHLA_THAILAND | Songkhla, Thailand | 103069269
NAKHON_PATHOM_THAILAND | Nakhon Pathom, Thailand | 105291791
KHON_KAEN_KHON_KAEN_THAILAND | Khon Kaen, Khon Kaen, Thailand | 110721874
RAYONG_THAILAND | Rayong, Thailand | 102024145
PAK_KRET_NONTHABURI_THAILAND | Pak Kret, Nonthaburi, Thailand | 106061430
BANG_PHLI_SAMUT_PRAKAN_THAILAND | Bang Phli, Samut Prakan, Thailand | 103190505
SI_RACHA_CHON_BURI_THAILAND | Si Racha, Chon Buri, Thailand | 102219229
PHITSANULOK_THAILAND | Phitsanulok, Thailand | 101270570
TIMOR_LESTE | Timor-Leste | 101101678
DILI_TIMOR_LESTE | Dili, Timor-Leste | 107135763
SAME_TIMOR_LESTE | Same, Timor-Leste | 106066259
LIQUICA_TIMOR_LESTE | Liqui��, Timor-Leste | 105202448
LIURAI_TIMOR_LESTE | Liurai, Timor-Leste | 110233802
FOHOREM_TIMOR_LESTE | Fohorem, Timor-Leste | 105457751
TOGO | Togo | 103603395
MARITIME_REGION_TOGO | Maritime Region, Togo | 101061397
KARA_REGION_TOGO | Kara Region, Togo | 106694391
TOGO_SASKATCHEWAN_CANADA | Togo, Saskatchewan, Canada | 102235814
SOKODE_CENTRALE_REGION_TOGO | Sokod�, Centrale Region, Togo | 101237708
TOGUCHIN_NOVOSIBIRSK_RUSSIA | Toguchin, Novosibirsk, Russia | 107178183
PLATEAUX_REGION_TOGO | Plateaux Region, Togo | 103299053
CENTRALE_REGION_TOGO | Centrale Region, Togo | 103593254
GUERIN_KOUKA_KARA_REGION_TOGO | Gu�rin-kouka, Kara Region, Togo | 101150015
TOGOKHSKIY_DAGESTAN_RUSSIA | Togokhskiy, Dagestan, Russia | 112346257
SAVANES_REGION_TOGO | Savanes Region, Togo | 105688673
LOME_TOGO | Lom�, Togo | 118407047
TOGODSKOYE_NOVGOROD_RUSSIA | Togodskoye, Novgorod, Russia | 114451895
TCHALO_CENTRALE_REGION_TOGO | Tchalo, Centrale Region, Togo | 114523883
KOUMADOUGOU_CENTRALE_REGION_TOGO | Koumadougou, Centrale Region, Togo | 118463046
TOGO_FUKUI_JAPAN | T?g?, Fukui, Japan | 104151844
TOGUZ_TATARSTAN_RUSSIA | Toguz, Tatarstan, Russia | 101774551
HOVE_MARITIME_REGION_TOGO | Hov�, Maritime Region, Togo | 118566474
SHARA_TOGOTSKOYE_IRKUTSK_RUSSIA | Shara-Togotskoye, Irkutsk, Russia | 113735356
TONGA | Tonga | 105646927
TONGANOXIE_KANSAS_UNITED_STATES | Tonganoxie, Kansas, United States | 104022571
TONGAS_EAST_JAVA_INDONESIA | Tongas, East Java, Indonesia | 101828724
TONGA_WEST_CAMEROON | Tonga, West, Cameroon | 102655006
TONGATAPU_TONGA | Tongatapu, Tonga | 116165967
NUKUALOFA_TONGA | Nuku?alofa, Tonga | 105116016
TONGARIRO_NATIONAL_PARK_WANGANUI_MANAWATU_NEW_ZEALAND | Tongariro National Park, Wanganui-Manawatu, New Zealand | 107633031
NEIAFU_TONGA | Neiafu, Tonga | 106185039
TONGALA_VICTORIA_AUSTRALIA | Tongala, Victoria, Australia | 106591376
TATAKAMOTONGA_TONGATAPU_TONGA | Tatakamotonga, Tongatapu, Tonga | 116224011
VAINI_TONGATAPU_TONGA | Vaini, Tongatapu, Tonga | 116295696
NUKUNUKU_TONGATAPU_TONGA | Nukunuku, Tongatapu, Tonga | 116079739
KOLOMOTUA_TONGATAPU_TONGA | Kolomotu'a, Tongatapu, Tonga | 116029526
LAPAHA_TONGATAPU_TONGA | Lapaha, Tongatapu, Tonga | 116013975
HAAPAI_TONGA | Ha'apai, Tonga | 102853211
PANGAI_TONGA | Pangai, Tonga | 101768321
KOLOVAI_TONGA | Kolovai, Tonga | 100786559
TAANEA_TONGA | Ta'anea, Tonga | 116136952
ANGAHA_TONGA | Angaha, Tonga | 116295885
LEIMATUA_TONGA | Leimatu'a, Tonga | 116277889
TOBAGO_TRINIDAD_AND_TOBAGO | Tobago, Trinidad and Tobago | 105624897
PORT_OF_SPAIN_TRINIDAD_AND_TOBAGO | Port of Spain, Trinidad and Tobago | 117069848
CHAGUANAS_TRINIDAD_AND_TOBAGO | Chaguanas, Trinidad and Tobago | 116658181
CHAGUANAS_CHAGUANAS_TRINIDAD_AND_TOBAGO | Chaguanas, Chaguanas, Trinidad and Tobago | 101373193
SAN_FERNANDO_TRINIDAD_AND_TOBAGO | San Fernando, Trinidad and Tobago | 116978276
ARIMA_TRINIDAD_AND_TOBAGO | Arima, Trinidad and Tobago | 116456957
COUVA_TABAQUITE_TALPARO_TRINIDAD_AND_TOBAGO | Couva-Tabaquite-Talparo, Trinidad and Tobago | 116388385
COUVA_COUVA_TABAQUITE_TALPARO_TRINIDAD_AND_TOBAGO | Couva, Couva-Tabaquite-Talparo, Trinidad and Tobago | 102199213
TUNAPUNA_PIARCO_TRINIDAD_AND_TOBAGO | Tunapuna-Piarco, Trinidad and Tobago | 116398158
SAN_JUAN_LAVENTILLE_TRINIDAD_AND_TOBAGO | San Juan-Laventille, Trinidad and Tobago | 116632382
POINT_FORTIN_TRINIDAD_AND_TOBAGO | Point Fortin, Trinidad and Tobago | 116325013
DIEGO_MARTIN_TRINIDAD_AND_TOBAGO | Diego Martin, Trinidad and Tobago | 116169235
SANGRE_GRANDE_TRINIDAD_AND_TOBAGO | Sangre Grande, Trinidad and Tobago | 116481701
SIPARIA_TRINIDAD_AND_TOBAGO | Siparia, Trinidad and Tobago | 116480235
PRINCES_TOWN_TRINIDAD_AND_TOBAGO | Princes Town, Trinidad and Tobago | 116431010
PENAL_DEBE_TRINIDAD_AND_TOBAGO | Penal-Debe, Trinidad and Tobago | 116592728
RIO_CLARO_MAYARO_TRINIDAD_AND_TOBAGO | Rio Claro-Mayaro, Trinidad and Tobago | 116313457
SANTA_CRUZ_SAN_JUAN_LAVENTILLE_TRINIDAD_AND_TOBAGO | Santa Cruz, San Juan-Laventille, Trinidad and Tobago | 105912482
TUNIS_TUNISIA | Tunis, Tunisia | 102509662
TUNIS_TUNIS_TUNISIA | Tunis, Tunis, Tunisia | 104991847
KEBILI_TUNISIA | K�bili, Tunisia | 100341637
SFAX_TUNISIA | Sfax, Tunisia | 107089989
BEN_AROUS_TUNISIA | Ben Arous, Tunisia | 103529582
SOUSSE_TUNISIA | Sousse, Tunisia | 103688978
ARIANA_TUNISIA | Ariana, Tunisia | 104648165
NABEUL_TUNISIA | Nabeul, Tunisia | 103241112
BIZERTE_TUNISIA | Bizerte, Tunisia | 106126878
MONASTIR_TUNISIA | Monastir, Tunisia | 103774838
ARIANA_VILLE_ARIANA_TUNISIA | Ariana Ville, Ariana, Tunisia | 101470720
MEDENINE_TUNISIA | M�denine, Tunisia | 104373328
MAHDIA_TUNISIA | Mahdia, Tunisia | 101629816
KAIROUAN_TUNISIA | Kairouan, Tunisia | 103192926
GABES_TUNISIA | Gab�s, Tunisia | 102708013
MANOUBA_TUNISIA | Manouba, Tunisia | 106727195
GAFSA_TUNISIA | Gafsa, Tunisia | 101261604
JENDOUBA_TUNISIA | Jendouba, Tunisia | 103824590
KASSERINE_TUNISIA | Kasserine, Tunisia | 105091406
TURKMENISTAN | Turkmenistan | 105449295
TURKMENABAT_LEBAP_REGION_TURKMENISTAN | Turkmenabat, Lebap Region, Turkmenistan | 113911195
ASHGABAT_ASHGABAT_TURKMENISTAN | Ashgabat, Ashgabat, Turkmenistan | 101166532
TURKMENBASHY_BALKAN_REGION_TURKMENISTAN | Turkmenbashy, Balkan Region, Turkmenistan | 100790671
BAYRAMALY_MARY_REGION_TURKMENISTAN | Ba�ramaly, Mary Region, Turkmenistan | 107753523
KOYTENDAG_LEBAP_REGION_TURKMENISTAN | Koytendag, Lebap Region, Turkmenistan | 106059403
GOKDEPE_AHAL_REGION_TURKMENISTAN | Gokdepe, Ahal Region, Turkmenistan | 101762266
HAZAR_BALKAN_REGION_TURKMENISTAN | Hazar, Balkan Region, Turkmenistan | 104646360
GURBANSOLTAN_EJE_DASOGUZ_REGION_TURKMENISTAN | Gurbansoltan Eje, Da?oguz Region, Turkmenistan | 118509104
MARY_REGION_TURKMENISTAN | Mary Region, Turkmenistan | 100669443
KISTIWAN_LEBAP_REGION_TURKMENISTAN | Ki?tiwan, Lebap Region, Turkmenistan | 118414637
DOVLETLI_LEBAP_REGION_TURKMENISTAN | Dovletli, Lebap Region, Turkmenistan | 118340455
LEBAP_REGION_TURKMENISTAN | Lebap Region, Turkmenistan | 103532115
ANAU_AHAL_REGION_TURKMENISTAN | Anau, Ahal Region, Turkmenistan | 105984832
DASOGUZ_REGION_TURKMENISTAN | Da?oguz Region, Turkmenistan | 100561802
ASHGABAT_TURKMENISTAN | Ashgabat, Turkmenistan | 112436157
ASYK_AYDYN_OBASY_DASOGUZ_REGION_TURKMENISTAN | A?yk A�dy? obasy, Da?oguz Region, Turkmenistan | 118658532
UCHASTOK_KOLKHOZA_IMENI_CHKALOVA_TURKMENISTAN | uchastok kolkhoza imeni Chkalova, Turkmenistan | 118579369
IMENI_KALININA_LEBAP_REGION_TURKMENISTAN | Imeni Kalinina, Lebap Region, Turkmenistan | 118505805
UCHASTOK_KOLKHOZA_ZARPCHI_AHAL_REGION_TURKMENISTAN | uchastok kolkhoza Zarpchi, Ahal Region, Turkmenistan | 118475425
TUVALU | Tuvalu | 103609605
